predicate,argument,role_type,sentence 1,sub-fit score 1,sentence 2,sub-fit score 2,sentence 3,sub-fit score 3,sentence 4,sub-fit score 4,sentence 5,sub-fit score 5,actual_fit,exp_fit
find,singer,ARG1,I found the singer in the concert hall.,0.8,The singer was found in the park.,0.8,The singer was found in the city.,0.8,The singer was found in the forest.,0.8,The singer was found in the mountains.,0.5,3.5,0.74
fire,employee,ARG0,The employee fired the manager.,1.0,The manager was fired by the employee.,0.8,The employee fired the employee.,1.0,The employee was fired by the manager.,1.0,The manager fired the employee.,1.0,1.9,0.96
fire,employee,ARG1,The employee fired the manager.,1.0,The manager was fired by the employee.,0.8,The employee fired the employee.,1.0,The employee was fired by the manager.,1.0,The manager fired the employee.,1.0,6.4,0.96
fire,employer,ARG0,The employer fired the employee.,1.0,The employee was fired by the employer.,1.0,The employer fired the employee for misconduct.,1.0,The employee was fired for not meeting expectations.,0.5,The employer fired the employee due to budget constraints.,0.8,6.1,0.86
fire,employer,ARG1,The employer fired the employee.,1.0,The employee was fired by the employer.,1.0,The employer fired the employee for misconduct.,1.0,The employee was fired by the employer for misconduct.,1.0,The employer fired the employee for poor performance.,1.0,2.4,1.0
fire,laborer,ARG0,The laborer fired the furnace.,0.8,The laborer fired the furnace with a hammer.,0.5,The laborer fired the furnace with a lighter.,0.5,The laborer fired the furnace with a flamethrower.,0.5,The laborer fired the furnace with a blowtorch.,0.8,1.6,0.62
fire,laborer,ARG1,The laborer fired the furnace.,0.8,The laborer fired the furnace with a hammer.,0.5,The laborer fired the furnace with a lighter.,0.5,The laborer fired the furnace with a flamethrower.,0.5,The laborer fired the furnace with a blowtorch.,0.8,6.1,0.62
fire,owner,ARG0,The owner of the fire hydrant is responsible for keeping it in good working order.,0.8,The owner of the fire extinguisher is responsible for keeping it in a safe place.,0.8,The owner of the fire alarm is responsible for testing it regularly.,0.8,The owner of the fire escape route is responsible for ensuring it is clear and accessible.,0.8,The owner of the fire safety plan is responsible for implementing it and making sure everyone knows their role.,0.8,6.3,0.8
fire,owner,ARG1,The owner of the fire hydrant is responsible for keeping it in good working order.,0.8,The owner of the fire extinguisher is responsible for keeping it in a safe place.,0.8,The owner of the fire alarm is responsible for testing it regularly.,0.8,The owner of the fire escape route is responsible for ensuring it is clear and accessible.,0.8,The owner of the fire safety plan is responsible for implementing it and making sure everyone knows their role.,0.8,1.9,0.8
fire,supervisor,ARG0,The supervisor fired the employee for poor performance.,0.8,The supervisor fired the employee for stealing from the company.,0.8,The supervisor fired the employee for lying to the company.,0.8,The supervisor fired the employee for being late to work.,0.8,The supervisor fired the employee for not following company policies.,0.8,5.9,0.8
fire,supervisor,ARG1,The supervisor fired the employee for poor performance.,0.8,The supervisor fired the employee for stealing from the company.,0.8,The supervisor fired the employee for lying to the company.,0.8,The supervisor fired the employee for being late to work.,0.8,The supervisor fired the employee for not meeting the company's standards.,0.8,3.4,0.8
flatter,aristocrat,ARG0,The aristocrat flattered the king.,0.5,The king was flattered by the aristocrat.,0.8,The aristocrat flattered the queen.,0.5,The queen was flattered by the aristocrat.,0.8,The aristocrat flattered the prince.,0.5,3.4,0.62
flatter,aristocrat,ARG1,The aristocrat was flattered by the compliment.,0.8,The aristocrat was flattered by the attention.,0.8,The aristocrat was flattered by the praise.,0.8,The aristocrat was flattered by the admiration.,0.8,The aristocrat was flattered by the respect.,0.8,4.1,0.8
flatter,girl,ARG0,The girl flattered the boy.,0.5,The girl flattered the man.,0.8,,0.5,The girl flattered the child.,0.5,,0.5,5.7,0.56
flatter,girl,ARG1,The girl flattered the boy.,0.8,The girl flattered the man.,0.8,The girl flattered the woman.,0.5,The girl flattered the child.,0.5,,0.5,6.2,0.62
flatter,glutton,ARG0,The glutton flattered the king.,0.5,The king flattered the glutton.,0.5,The glutton flattered the queen.,0.5,The queen flattered the glutton.,0.5,The glutton flattered the prince.,0.5,2.3,0.5
flatter,glutton,ARG1,The glutton flattered the king.,0.5,The king flattered the glutton.,0.8,The glutton flattered the queen.,0.5,The queen flattered the glutton.,0.5,The glutton flattered the prince.,0.5,1.8,0.56
flatter,psychoanalyst,ARG0,The psychoanalyst flattered the patient by telling them they were a genius.,0.5,The psychoanalyst flattered the patient by saying they were the most intelligent person they had ever met.,0.5,The psychoanalyst flattered the patient by telling them they were the most talented artist they had ever seen.,0.5,The psychoanalyst flattered the patient by saying they were the most beautiful person they had ever laid eyes on.,0.5,The psychoanalyst flattered the patient by telling them they were the most successful businessperson they had ever known.,0.5,3,0.5
flatter,psychoanalyst,ARG1,The psychoanalyst flattered the patient by telling them that they were a genius.,0.8,The psychoanalyst flattered the patient by saying that they had a great future ahead of them.,0.5,The psychoanalyst flattered the patient by telling them that they were the most beautiful person they had ever met.,0.5,The psychoanalyst flattered the patient by saying that they were the most talented person they had ever worked with.,0.8,The psychoanalyst flattered the patient by telling them that they were the most intelligent person they had ever met.,0.5,2.2,0.62
flog,guard,ARG0,The guard flogged the thief.,0.8,The thief was flogged by the guard.,0.8,The guard flogged the thief with a heavy stick.,0.8,The thief was flogged by the guard with a heavy stick.,0.8,The guard flogged the thief with a whip.,0.8,4.8,0.8
flog,guard,ARG1,The guard flogged the thief.,0.8,The thief was flogged by the guard.,0.8,The guard flogged the thief with a heavy stick.,0.8,The thief was flogged by the guard with a heavy stick.,0.8,The guard flogged the thief with a whip.,0.8,1.9,0.8
flog,inmate,ARG0,The inmate was flogged for stealing food from the kitchen.,0.8,The inmate was flogged for disobeying the guards.,0.8,The inmate was flogged for refusing to work.,0.8,The inmate was flogged for talking back to the guards.,0.8,The inmate was flogged for trying to escape.,0.8,4.1,0.8
flog,inmate,ARG1,The inmate was flogged for stealing food from the kitchen.,0.8,The inmate was flogged for disobeying the guards.,0.8,The inmate was flogged for refusing to work.,0.8,The inmate was flogged for talking back to the guards.,0.8,The inmate was flogged for trying to escape from the prison.,0.8,4.1,0.8
flog,prisoner,ARG0,The prisoner was flogged for his crimes.,1.0,The police officer flogged the prisoner for his misdeeds.,0.5,The judge flogged the prisoner for his heinous crime.,0.8,The prisoner was flogged for his disobedience.,0.8,The prisoner was flogged for his disrespectful behavior.,0.8,3.5,0.78
flog,prisoner,ARG1,The warden flogged the prisoner for stealing food from the prison canteen.,0.8,,0.8,,0.8,,0.8,,0.8,4.5,0.8
flog,slave,ARG0,The slave was flogged for disobeying his master.,0.8,The master flogged the slave for disobeying him.,0.5,The slave was flogged by his master for disobeying.,0.8,The master flogged the slave for disobeying.,0.5,The slave was flogged for disobeying his master.,0.8,2.3,0.68
flog,slave,ARG1,The slave was flogged for disobeying his master.,0.8,The master flogged the slave for not completing his chores.,0.5,The slave was flogged for stealing food from the kitchen.,0.8,The master flogged the slave for not being punctual.,0.5,The slave was flogged for not following the rules.,0.8,5.3,0.68
frighten,baby,ARG0,The baby was frightened by the loud noise.,1.0,The baby was frightened by the dark.,1.0,The baby was frightened by the monster under the bed.,0.8,The baby was frightened by the sudden movement.,1.0,The baby was frightened by the unknown.,0.8,2,0.92
frighten,baby,ARG1,The baby was frightened by the loud noise.,1.0,The baby was frightened by the dark.,1.0,The baby was frightened by the unknown.,0.8,The baby was frightened by the monster under the bed.,0.8,The baby was frightened by the thought of the monster under the bed.,0.8,5.5,0.88
frighten,cat,ARG0,The cat frightened the mouse.,1.0,The mouse was frightened by the cat.,0.8,The cat frightened the other cats.,0.8,The other cats were frightened by the cat.,0.8,The cat frightened the cat.,1.0,3.1,0.88
frighten,cat,ARG1,The cat frightened the mouse.,1.0,The mouse was frightened by the cat.,0.8,The cat frightened the other cats.,0.8,The other cats were frightened by the cat.,0.8,The cat frightened the dog.,0.8,5.5,0.84
frighten,hiker,ARG0,The hiker was frightened by the dark forest.,0.8,The hiker was frightened by the wild animals.,0.8,The hiker was frightened by the sudden storm.,1.0,The hiker was frightened by the eerie silence.,0.8,The hiker was frightened by the unfamiliar terrain.,1.0,1.8,0.88
frighten,hiker,ARG1,The hiker was frightened by the dark forest.,0.8,The hiker was frightened by the loud noises.,0.8,The hiker was frightened by the sudden drop.,0.8,The hiker was frightened by the unknown creature.,0.8,The hiker was frightened by the sudden gust of wind.,0.8,3.8,0.8
frighten,maid,ARG0,The maid frightened the children.,0.5,The maid frightened the dog.,0.5,The maid frightened the cat.,0.5,The maid frightened the mouse.,0.5,The maid frightened the spider.,0.5,1.2,0.5
frighten,maid,ARG1,The maid frightened the children.,0.5,The maid frightened the dog.,0.5,The maid frightened the cat.,0.5,The maid frightened the mouse.,0.5,The maid frightened the spider.,0.8,3.2,0.56
frighten,monster,ARG0,The monster frightened me.,0.8,The monster frightened the children.,0.8,The monster frightened the dog.,0.8,The monster frightened the cat.,0.8,The monster frightened the mouse.,0.8,6.4,0.8
frighten,monster,ARG1,The monster frightened me.,0.8,The monster frightened the children.,0.8,The monster frightened the dog.,0.8,The monster frightened the cat.,0.8,The monster frightened the mouse.,0.8,1.8,0.8
frighten,nurse,ARG0,The nurse frightened the patient with her loud voice.,0.5,The nurse frightened the patient with her stern expression.,0.8,The nurse frightened the patient with her sudden movements.,0.5,The nurse frightened the patient with her sudden appearance.,0.8,The nurse frightened the patient with her sudden disappearance.,0.8,3.8,0.68
frighten,nurse,ARG1,The nurse frightened the patient with her loud voice.,0.8,The nurse frightened the patient with her stern expression.,0.8,The nurse frightened the patient with her sudden movements.,0.8,The nurse frightened the patient with her sudden appearance.,0.8,The nurse frightened the patient with her sudden disappearance.,0.8,3,0.8
frighten,snake,ARG0,The snake frightened me.,1.0,The snake frightened the children.,0.8,The snake frightened the dog.,0.8,The snake frightened the cat.,0.8,The snake frightened the mouse.,0.8,6.2,0.84
frighten,snake,ARG1,The snake frightened me.,1.0,The snake frightened the children.,0.8,The snake frightened the dog.,0.8,The snake frightened the cat.,0.8,The snake frightened the mouse.,0.8,3.9,0.84
govern,president,ARG0,The president governed the country for many years.,1.0,The president governed the country with great wisdom.,1.0,The president governed the country with a strong hand.,1.0,The president governed the country with a fair and just policy.,1.0,The president governed the country with a sense of duty and responsibility.,1.0,6.7,1.0
